travel_id,place_id,place_name,source_city,travel_mode,approx_cost,approx_duration_hours,cost_per_hour,cost_category
6870,28,Lavasa,Akola,Bike,734,9.81,74.82,Budget
6871,28,Lavasa,Buldhana,Bus,426,9.67,44.05,Budget
6872,28,Lavasa,Buldhana,Train,589,7.95,74.09,Budget
6873,28,Lavasa,Buldhana,Flight,3871,1.55,2497.42,Standard
6874,28,Lavasa,Buldhana,Own_Car,1897,7.64,248.3,Economy
6875,28,Lavasa,Buldhana,Bike,1399,10.99,127.3,Economy
6876,28,Lavasa,Yavatmal,Bus,865,7.32,118.17,Budget
6877,28,Lavasa,Yavatmal,Train,583,8.53,68.35,Budget
6878,28,Lavasa,Yavatmal,Flight,5880,1.45,4055.17,Premium
6879,28,Lavasa,Yavatmal,Own_Car,1892,9.42,200.85,Economy
6880,28,Lavasa,Yavatmal,Bike,801,8.65,92.6,Budget
6881,28,Lavasa,Wardha,Bus,1577,8.35,188.86,Economy
6882,28,Lavasa,Wardha,Train,1352,4.44,304.5,Economy
6883,28,Lavasa,Wardha,Flight,3748,2.71,1383.03,Standard
6884,28,Lavasa,Wardha,Own_Car,4933,9.61,513.32,Standard
6885,28,Lavasa,Wardha,Bike,1148,6.49,176.89,Economy
6886,28,Lavasa,Chandrapur,Bus,693,8.82,78.57,Budget
6887,28,Lavasa,Chandrapur,Train,735,3.86,190.41,Budget
6888,28,Lavasa,Chandrapur,Flight,6675,2.72,2454.04,Premium
6889,28,Lavasa,Chandrapur,Own_Car,2130,7.82,272.38,Economy
6890,28,Lavasa,Chandrapur,Bike,1831,5.52,331.7,Economy
6891,28,Lavasa,Gondia,Bus,715,7.54,94.83,Budget
6892,28,Lavasa,Gondia,Train,1475,8.32,177.28,Economy
6893,28,Lavasa,Gondia,Flight,6529,3.38,1931.66,Premium
6894,28,Lavasa,Gondia,Own_Car,4124,4.67,883.08,Standard
6895,28,Lavasa,Gondia,Bike,1689,6.45,261.86,Economy
6896,28,Lavasa,Bhandara,Bus,1364,8.46,161.23,Economy
6897,28,Lavasa,Bhandara,Train,400,5.52,72.46,Budget
6898,28,Lavasa,Bhandara,Flight,5280,2.97,1777.78,Premium
6899,28,Lavasa,Bhandara,Own_Car,3076,6.25,492.16,Standard
6900,28,Lavasa,Bhandara,Bike,652,6.05,107.77,Budget
6901,28,Lavasa,Raigad,Bus,526,9.71,54.17,Budget
6902,28,Lavasa,Raigad,Train,341,7.29,46.78,Budget
6903,28,Lavasa,Raigad,Flight,3003,3.37,891.1,Standard
6904,28,Lavasa,Raigad,Own_Car,2060,8.17,252.14,Economy
6905,28,Lavasa,Raigad,Bike,916,7.35,124.63,Budget
6906,28,Lavasa,Palghar,Bus,1093,7.11,153.73,Economy
6907,28,Lavasa,Palghar,Train,925,9.57,96.66,Budget
6908,28,Lavasa,Palghar,Flight,4035,1.84,2192.93,Standard
6909,28,Lavasa,Palghar,Own_Car,3576,8.68,411.98,Standard
6910,28,Lavasa,Palghar,Bike,1390,8.31,167.27,Economy
6911,28,Lavasa,Vasai,Bus,1322,4.94,267.61,Economy
6912,28,Lavasa,Vasai,Train,592,5.9,100.34,Budget
6913,28,Lavasa,Vasai,Flight,5598,1.31,4273.28,Premium
6914,28,Lavasa,Vasai,Own_Car,2783,4.13,673.85,Economy
6915,28,Lavasa,Vasai,Bike,1193,11.89,100.34,Economy
6916,28,Lavasa,Virar,Bus,1555,8.18,190.1,Economy
6917,28,Lavasa,Virar,Train,412,5.21,79.08,Budget
6918,28,Lavasa,Virar,Flight,5870,3.15,1863.49,Premium
6919,28,Lavasa,Virar,Own_Car,4067,9.81,414.58,Standard
6920,28,Lavasa,Virar,Bike,572,8.53,67.06,Budget
6921,28,Lavasa,Panvel,Bus,590,8.38,70.41,Budget
6922,28,Lavasa,Panvel,Train,615,3.57,172.27,Budget
6923,28,Lavasa,Panvel,Flight,6887,1.41,4884.4,Premium
6924,28,Lavasa,Panvel,Own_Car,2074,7.91,262.2,Economy
6925,28,Lavasa,Panvel,Bike,1438,5.82,247.08,Economy
6926,28,Lavasa,Alibaug,Bus,1340,6.79,197.35,Economy
6927,28,Lavasa,Alibaug,Train,732,5.93,123.44,Budget
6928,28,Lavasa,Alibaug,Flight,5976,2.41,2479.67,Premium
6929,28,Lavasa,Alibaug,Own_Car,4080,9.06,450.33,Standard
6930,28,Lavasa,Alibaug,Bike,1274,5.7,223.51,Economy
6931,28,Lavasa,Shrirampur,Bus,1590,7.2,220.83,Economy
6932,28,Lavasa,Shrirampur,Train,1940,5.1,380.39,Economy
6933,28,Lavasa,Shrirampur,Flight,6775,1.51,4486.75,Premium
6934,28,Lavasa,Shrirampur,Own_Car,3308,8.48,390.09,Standard
6935,28,Lavasa,Shrirampur,Bike,735,10.81,67.99,Budget
6936,28,Lavasa,Ahmednagar,Bus,605,8.37,72.28,Budget
6937,28,Lavasa,Ahmednagar,Train,1668,6.26,266.45,Economy
6938,28,Lavasa,Ahmednagar,Flight,4565,1.33,3432.33,Standard
6939,28,Lavasa,Ahmednagar,Own_Car,4994,4.14,1206.28,Standard
6940,28,Lavasa,Ahmednagar,Bike,1797,9.43,190.56,Economy
6941,28,Lavasa,Baramati,Bus,1225,7.56,162.04,Economy
6942,28,Lavasa,Baramati,Train,1980,4.28,462.62,Economy
6943,28,Lavasa,Baramati,Flight,3237,3.32,975.0,Standard
6944,28,Lavasa,Baramati,Own_Car,4169,7.2,579.03,Standard
6945,28,Lavasa,Baramati,Bike,539,10.71,50.33,Budget
6946,28,Lavasa,Karad,Bus,1149,8.06,142.56,Economy
6947,28,Lavasa,Karad,Train,347,9.03,38.43,Budget
6948,28,Lavasa,Karad,Flight,6874,3.42,2009.94,Premium
6949,28,Lavasa,Karad,Own_Car,2739,8.88,308.45,Economy
6950,28,Lavasa,Karad,Bike,614,5.21,117.85,Budget
6951,28,Lavasa,Miraj,Bus,419,9.44,44.39,Budget
6952,28,Lavasa,Miraj,Train,885,8.82,100.34,Budget
6953,28,Lavasa,Miraj,Flight,6846,1.92,3565.62,Premium
6954,28,Lavasa,Miraj,Own_Car,3693,4.88,756.76,Standard
6955,28,Lavasa,Miraj,Bike,1456,9.62,151.35,Economy
6956,28,Lavasa,Ichalkaranji,Bus,1385,5.16,268.41,Economy
6957,28,Lavasa,Ichalkaranji,Train,979,4.55,215.16,Budget
6958,28,Lavasa,Ichalkaranji,Flight,3083,3.03,1017.49,Standard
6959,28,Lavasa,Ichalkaranji,Own_Car,4807,6.48,741.82,Standard
6960,28,Lavasa,Ichalkaranji,Bike,816,7.49,108.95,Budget
6961,28,Lavasa,Hingoli,Bus,889,8.94,99.44,Budget
6962,28,Lavasa,Hingoli,Train,1630,6.73,242.2,Economy
6963,28,Lavasa,Hingoli,Flight,6984,1.17,5969.23,Premium
6964,28,Lavasa,Hingoli,Own_Car,4471,9.08,492.4,Standard
6965,28,Lavasa,Hingoli,Bike,868,5.5,157.82,Budget
6966,28,Lavasa,Washim,Bus,1332,7.94,167.76,Economy
6967,28,Lavasa,Washim,Train,1590,5.44,292.28,Economy
6968,28,Lavasa,Washim,Flight,4242,2.49,1703.61,Standard
6969,28,Lavasa,Washim,Own_Car,3867,5.3,729.62,Standard
6970,28,Lavasa,Washim,Bike,1715,11.81,145.22,Economy
6971,28,Lavasa,Malegaon,Bus,777,4.61,168.55,Budget
6972,28,Lavasa,Malegaon,Train,1245,4.63,268.9,Economy
6973,28,Lavasa,Malegaon,Flight,6818,3.43,1987.76,Premium
6974,28,Lavasa,Malegaon,Own_Car,2912,4.67,623.55,Economy
6975,28,Lavasa,Malegaon,Bike,1344,6.5,206.77,Economy
6976,28,Lavasa,Bhusawal,Bus,1018,6.69,152.17,Economy
6977,28,Lavasa,Bhusawal,Train,1954,7.07,276.38,Economy
6978,28,Lavasa,Bhusawal,Flight,4358,1.47,2964.63,Standard
6979,28,Lavasa,Bhusawal,Own_Car,3743,7.63,490.56,Standard
6980,28,Lavasa,Bhusawal,Bike,1569,8.63,181.81,Economy
6981,28,Lavasa,Chalisgaon,Bus,462,8.88,52.03,Budget
6982,28,Lavasa,Chalisgaon,Train,1382,9.91,139.46,Economy
6983,28,Lavasa,Chalisgaon,Flight,5224,2.89,1807.61,Premium
6984,28,Lavasa,Chalisgaon,Own_Car,4377,5.94,736.87,Standard
6985,28,Lavasa,Chalisgaon,Bike,1148,6.83,168.08,Economy
6986,28,Lavasa,Pandharpur,Bus,1582,9.97,158.68,Economy
6987,28,Lavasa,Pandharpur,Train,773,9.37,82.5,Budget
6988,28,Lavasa,Pandharpur,Flight,6234,1.63,3824.54,Premium
6989,28,Lavasa,Pandharpur,Own_Car,3729,8.84,421.83,Standard
6990,28,Lavasa,Pandharpur,Bike,1146,10.25,111.8,Economy
6991,28,Lavasa,Udgir,Bus,1158,9.66,119.88,Economy
6992,28,Lavasa,Udgir,Train,1451,6.79,213.7,Economy
6993,28,Lavasa,Udgir,Flight,6332,1.99,3181.91,Premium
6994,28,Lavasa,Udgir,Own_Car,3073,8.47,362.81,Standard
6995,28,Lavasa,Udgir,Bike,1208,8.44,143.13,Economy
6996,28,Lavasa,Sangamner,Bus,1044,5.22,200.0,Economy
6997,28,Lavasa,Sangamner,Train,424,9.26,45.79,Budget
6998,28,Lavasa,Sangamner,Flight,6170,3.33,1852.85,Premium
6999,28,Lavasa,Sangamner,Own_Car,2635,7.57,348.08,Economy
7000,28,Lavasa,Sangamner,Bike,1885,5.75,327.83,Economy
7001,29,Pune,Mumbai,Bus,488,6.99,69.81,Budget
7002,29,Pune,Mumbai,Train,1004,8.28,121.26,Economy
7003,29,Pune,Mumbai,Flight,3045,1.68,1812.5,Standard
7004,29,Pune,Mumbai,Own_Car,4975,8.01,621.1,Standard
7005,29,Pune,Mumbai,Bike,958,11.59,82.66,Budget
7006,29,Pune,Pune,Bus,1459,4.01,363.84,Economy
7007,29,Pune,Pune,Train,1129,8.43,133.93,Economy
7008,29,Pune,Pune,Flight,5698,2.64,2158.33,Premium
7009,29,Pune,Pune,Own_Car,4855,7.73,628.07,Standard
7010,29,Pune,Pune,Bike,1716,8.1,211.85,Economy
7011,29,Pune,Nagpur,Bus,529,7.92,66.79,Budget
7012,29,Pune,Nagpur,Train,1267,9.4,134.79,Economy
7013,29,Pune,Nagpur,Flight,6322,2.83,2233.92,Premium
7014,29,Pune,Nagpur,Own_Car,1525,3.98,383.17,Economy
7015,29,Pune,Nagpur,Bike,957,8.54,112.06,Budget
7016,29,Pune,Nashik,Bus,696,6.93,100.43,Budget
7017,29,Pune,Nashik,Train,1750,5.26,332.7,Economy
7018,29,Pune,Nashik,Flight,5004,2.49,2009.64,Premium
7019,29,Pune,Nashik,Own_Car,3196,9.1,351.21,Standard
7020,29,Pune,Nashik,Bike,1706,11.81,144.45,Economy
7021,29,Pune,Aurangabad,Bus,1389,7.08,196.19,Economy
7022,29,Pune,Aurangabad,Train,1914,5.51,347.37,Economy
7023,29,Pune,Aurangabad,Flight,3766,3.09,1218.77,Standard
7024,29,Pune,Aurangabad,Own_Car,3475,7.85,442.68,Standard
7025,29,Pune,Aurangabad,Bike,743,5.43,136.83,Budget
7026,29,Pune,Thane,Bus,1201,9.51,126.29,Economy
7027,29,Pune,Thane,Train,1590,10.3,154.37,Economy
7028,29,Pune,Thane,Flight,4831,2.13,2268.08,Standard
7029,29,Pune,Thane,Own_Car,4551,6.9,659.57,Standard
7030,29,Pune,Thane,Bike,1851,10.38,178.32,Economy
7031,29,Pune,Navi Mumbai,Bus,545,7.39,73.75,Budget
7032,29,Pune,Navi Mumbai,Train,1313,6.18,212.46,Economy
7033,29,Pune,Navi Mumbai,Flight,6446,3.01,2141.53,Premium
7034,29,Pune,Navi Mumbai,Own_Car,2600,7.96,326.63,Economy
7035,29,Pune,Navi Mumbai,Bike,745,10.08,73.91,Budget
7036,29,Pune,Kalyan,Bus,1190,4.17,285.37,Economy
7037,29,Pune,Kalyan,Train,650,10.05,64.68,Budget
7038,29,Pune,Kalyan,Flight,4103,1.69,2427.81,Standard
7039,29,Pune,Kalyan,Own_Car,2964,3.77,786.21,Economy
7040,29,Pune,Kalyan,Bike,1253,8.43,148.64,Economy
7041,29,Pune,Dombivli,Bus,1313,7.16,183.38,Economy
7042,29,Pune,Dombivli,Train,945,7.01,134.81,Budget
7043,29,Pune,Dombivli,Flight,3686,1.17,3150.43,Standard
7044,29,Pune,Dombivli,Own_Car,2701,5.29,510.59,Economy
7045,29,Pune,Dombivli,Bike,708,10.22,69.28,Budget
7046,29,Pune,Amravati,Bus,911,8.6,105.93,Budget
7047,29,Pune,Amravati,Train,542,8.62,62.88,Budget
7048,29,Pune,Amravati,Flight,3778,2.04,1851.96,Standard
7049,29,Pune,Amravati,Own_Car,3483,8.19,425.27,Standard
7050,29,Pune,Amravati,Bike,1879,7.17,262.06,Economy
7051,29,Pune,Kolhapur,Bus,1140,9.25,123.24,Economy
7052,29,Pune,Kolhapur,Train,1889,4.53,417.0,Economy
7053,29,Pune,Kolhapur,Flight,4099,3.22,1272.98,Standard
7054,29,Pune,Kolhapur,Own_Car,3020,4.89,617.59,Standard
7055,29,Pune,Kolhapur,Bike,1093,7.05,155.04,Economy
7056,29,Pune,Solapur,Bus,1225,5.23,234.23,Economy
7057,29,Pune,Solapur,Train,1914,5.54,345.49,Economy
7058,29,Pune,Solapur,Flight,6315,1.78,3547.75,Premium
7059,29,Pune,Solapur,Own_Car,4593,8.92,514.91,Standard
7060,29,Pune,Solapur,Bike,983,6.31,155.78,Budget
7061,29,Pune,Sangli,Bus,816,8.58,95.1,Budget
7062,29,Pune,Sangli,Train,630,7.45,84.56,Budget
7063,29,Pune,Sangli,Flight,5707,1.97,2896.95,Premium
7064,29,Pune,Sangli,Own_Car,1638,4.25,385.41,Economy
7065,29,Pune,Sangli,Bike,1613,11.62,138.81,Economy
7066,29,Pune,Satara,Bus,1483,5.55,267.21,Economy
7067,29,Pune,Satara,Train,1330,4.92,270.33,Economy
7068,29,Pune,Satara,Flight,4824,2.59,1862.55,Standard
7069,29,Pune,Satara,Own_Car,3122,6.6,473.03,Standard
7070,29,Pune,Satara,Bike,1472,6.07,242.5,Economy
7071,29,Pune,Ratnagiri,Bus,1316,9.64,136.51,Economy
7072,29,Pune,Ratnagiri,Train,1867,7.04,265.2,Economy
7073,29,Pune,Ratnagiri,Flight,2810,1.11,2531.53,Economy
7074,29,Pune,Ratnagiri,Own_Car,4848,4.14,1171.01,Standard
7075,29,Pune,Ratnagiri,Bike,981,10.73,91.43,Budget
7076,29,Pune,Sindhudurg,Bus,1491,9.72,153.4,Economy
7077,29,Pune,Sindhudurg,Train,514,6.42,80.06,Budget
7078,29,Pune,Sindhudurg,Flight,5516,3.3,1671.52,Premium
7079,29,Pune,Sindhudurg,Own_Car,3916,9.0,435.11,Standard
7080,29,Pune,Sindhudurg,Bike,1882,11.93,157.75,Economy
7081,29,Pune,Latur,Bus,588,5.64,104.26,Budget
7082,29,Pune,Latur,Train,1870,5.22,358.24,Economy
7083,29,Pune,Latur,Flight,2832,2.74,1033.58,Economy
7084,29,Pune,Latur,Own_Car,3361,9.84,341.57,Standard
7085,29,Pune,Latur,Bike,1812,9.84,184.15,Economy
7086,29,Pune,Osmanabad,Bus,1036,5.9,175.59,Economy
7087,29,Pune,Osmanabad,Train,1964,10.29,190.86,Economy
7088,29,Pune,Osmanabad,Flight,5909,3.01,1963.12,Premium
7089,29,Pune,Osmanabad,Own_Car,4827,6.52,740.34,Standard
7090,29,Pune,Osmanabad,Bike,1079,10.82,99.72,Economy
7091,29,Pune,Beed,Bus,1018,6.02,169.1,Economy
7092,29,Pune,Beed,Train,1556,8.68,179.26,Economy
7093,29,Pune,Beed,Flight,6506,1.79,3634.64,Premium
7094,29,Pune,Beed,Own_Car,4601,3.97,1158.94,Standard
7095,29,Pune,Beed,Bike,716,6.96,102.87,Budget
7096,29,Pune,Jalgaon,Bus,1283,9.41,136.34,Economy
7097,29,Pune,Jalgaon,Train,1698,10.37,163.74,Economy
7098,29,Pune,Jalgaon,Flight,6898,2.0,3449.0,Premium
7099,29,Pune,Jalgaon,Own_Car,3256,6.16,528.57,Standard
7100,29,Pune,Jalgaon,Bike,1500,7.53,199.2,Economy
7101,29,Pune,Dhule,Bus,938,4.62,203.03,Budget
7102,29,Pune,Dhule,Train,1037,8.8,117.84,Economy
7103,29,Pune,Dhule,Flight,5567,2.96,1880.74,Premium
7104,29,Pune,Dhule,Own_Car,3502,4.54,771.37,Standard
7105,29,Pune,Dhule,Bike,1145,9.59,119.4,Economy
7106,29,Pune,Nanded,Bus,1372,8.61,159.35,Economy
7107,29,Pune,Nanded,Train,1930,6.62,291.54,Economy
7108,29,Pune,Nanded,Flight,3344,3.45,969.28,Standard
7109,29,Pune,Nanded,Own_Car,3188,9.59,332.43,Standard
7110,29,Pune,Nanded,Bike,1594,6.15,259.19,Economy
7111,29,Pune,Parbhani,Bus,981,5.92,165.71,Budget
7112,29,Pune,Parbhani,Train,1602,6.11,262.19,Economy
7113,29,Pune,Parbhani,Flight,6844,2.36,2900.0,Premium
7114,29,Pune,Parbhani,Own_Car,1647,5.43,303.31,Economy
7115,29,Pune,Parbhani,Bike,1790,10.17,176.01,Economy
7116,29,Pune,Akola,Bus,1588,9.96,159.44,Economy
7117,29,Pune,Akola,Train,722,6.46,111.76,Budget
7118,29,Pune,Akola,Flight,5744,1.1,5221.82,Premium
7119,29,Pune,Akola,Own_Car,4117,7.84,525.13,Standard
7120,29,Pune,Akola,Bike,1524,7.45,204.56,Economy
7121,29,Pune,Buldhana,Bus,1056,8.91,118.52,Economy
7122,29,Pune,Buldhana,Train,929,6.16,150.81,Budget
7123,29,Pune,Buldhana,Flight,6215,2.98,2085.57,Premium
7124,29,Pune,Buldhana,Own_Car,3635,5.09,714.15,Standard
7125,29,Pune,Buldhana,Bike,1054,10.0,105.4,Economy
7126,29,Pune,Yavatmal,Bus,1036,5.28,196.21,Economy
7127,29,Pune,Yavatmal,Train,1301,6.92,188.01,Economy
7128,29,Pune,Yavatmal,Flight,4824,1.4,3445.71,Standard
7129,29,Pune,Yavatmal,Own_Car,2613,9.75,268.0,Economy
7130,29,Pune,Yavatmal,Bike,1472,10.4,141.54,Economy
7131,29,Pune,Wardha,Bus,855,9.15,93.44,Budget
7132,29,Pune,Wardha,Train,1824,9.28,196.55,Economy
7133,29,Pune,Wardha,Flight,6125,2.19,2796.8,Premium
7134,29,Pune,Wardha,Own_Car,4943,4.18,1182.54,Standard
7135,29,Pune,Wardha,Bike,501,9.6,52.19,Budget
7136,29,Pune,Chandrapur,Bus,932,5.87,158.77,Budget
7137,29,Pune,Chandrapur,Train,1663,10.09,164.82,Economy
7138,29,Pune,Chandrapur,Flight,4381,1.09,4019.27,Standard
7139,29,Pune,Chandrapur,Own_Car,3065,4.98,615.46,Standard
7140,29,Pune,Chandrapur,Bike,1800,7.89,228.14,Economy
7141,29,Pune,Gondia,Bus,1223,5.24,233.4,Economy
7142,29,Pune,Gondia,Train,1574,7.22,218.01,Economy
7143,29,Pune,Gondia,Flight,5698,1.67,3411.98,Premium
7144,29,Pune,Gondia,Own_Car,3639,8.85,411.19,Standard
7145,29,Pune,Gondia,Bike,650,9.98,65.13,Budget
7146,29,Pune,Bhandara,Bus,406,5.39,75.32,Budget
7147,29,Pune,Bhandara,Train,1025,8.67,118.22,Economy
7148,29,Pune,Bhandara,Flight,3461,1.81,1912.15,Standard
7149,29,Pune,Bhandara,Own_Car,1904,3.63,524.52,Economy
7150,29,Pune,Bhandara,Bike,510,10.66,47.84,Budget
7151,29,Pune,Raigad,Bus,1556,7.69,202.34,Economy
7152,29,Pune,Raigad,Train,1626,5.21,312.09,Economy
7153,29,Pune,Raigad,Flight,2690,3.4,791.18,Economy
7154,29,Pune,Raigad,Own_Car,2910,8.86,328.44,Economy
7155,29,Pune,Raigad,Bike,1480,10.3,143.69,Economy
7156,29,Pune,Palghar,Bus,1179,7.87,149.81,Economy
7157,29,Pune,Palghar,Train,692,7.82,88.49,Budget
7158,29,Pune,Palghar,Flight,2910,2.4,1212.5,Economy
7159,29,Pune,Palghar,Own_Car,4531,9.17,494.11,Standard
7160,29,Pune,Palghar,Bike,1242,5.33,233.02,Economy
7161,29,Pune,Vasai,Bus,659,6.29,104.77,Budget
7162,29,Pune,Vasai,Train,1117,7.58,147.36,Economy
7163,29,Pune,Vasai,Flight,4278,2.46,1739.02,Standard
7164,29,Pune,Vasai,Own_Car,2035,6.32,321.99,Economy
7165,29,Pune,Vasai,Bike,1438,10.07,142.8,Economy
7166,29,Pune,Virar,Bus,668,4.57,146.17,Budget
7167,29,Pune,Virar,Train,613,10.11,60.63,Budget
7168,29,Pune,Virar,Flight,3146,1.68,1872.62,Standard
7169,29,Pune,Virar,Own_Car,4752,8.71,545.58,Standard
7170,29,Pune,Virar,Bike,543,9.94,54.63,Budget
7171,29,Pune,Panvel,Bus,687,4.99,137.68,Budget
7172,29,Pune,Panvel,Train,595,10.18,58.45,Budget
7173,29,Pune,Panvel,Flight,5778,3.47,1665.13,Premium
7174,29,Pune,Panvel,Own_Car,1935,6.79,284.98,Economy
7175,29,Pune,Panvel,Bike,1975,11.34,174.16,Economy
7176,29,Pune,Alibaug,Bus,819,9.65,84.87,Budget
7177,29,Pune,Alibaug,Train,724,8.59,84.28,Budget
7178,29,Pune,Alibaug,Flight,6158,2.77,2223.1,Premium
7179,29,Pune,Alibaug,Own_Car,2731,7.7,354.68,Economy
7180,29,Pune,Alibaug,Bike,1486,7.27,204.4,Economy
7181,29,Pune,Shrirampur,Bus,1250,9.85,126.9,Economy
7182,29,Pune,Shrirampur,Train,1949,5.69,342.53,Economy
7183,29,Pune,Shrirampur,Flight,3388,1.57,2157.96,Standard
7184,29,Pune,Shrirampur,Own_Car,1841,8.03,229.27,Economy
7185,29,Pune,Shrirampur,Bike,1320,5.23,252.39,Economy
7186,29,Pune,Ahmednagar,Bus,617,7.67,80.44,Budget
7187,29,Pune,Ahmednagar,Train,1319,6.68,197.46,Economy
7188,29,Pune,Ahmednagar,Flight,4104,1.06,3871.7,Standard
7189,29,Pune,Ahmednagar,Own_Car,4257,9.27,459.22,Standard
7190,29,Pune,Ahmednagar,Bike,808,6.31,128.05,Budget
7191,29,Pune,Baramati,Bus,512,9.24,55.41,Budget
7192,29,Pune,Baramati,Train,701,5.49,127.69,Budget
7193,29,Pune,Baramati,Flight,3239,3.39,955.46,Standard
7194,29,Pune,Baramati,Own_Car,2405,3.57,673.67,Economy
7195,29,Pune,Baramati,Bike,1420,9.26,153.35,Economy
7196,29,Pune,Karad,Bus,1246,6.41,194.38,Economy
7197,29,Pune,Karad,Train,614,6.11,100.49,Budget
7198,29,Pune,Karad,Flight,5771,1.99,2900.0,Premium
7199,29,Pune,Karad,Own_Car,3105,9.76,318.14,Standard
7200,29,Pune,Karad,Bike,1983,5.3,374.15,Economy
7201,29,Pune,Miraj,Bus,764,7.64,100.0,Budget
7202,29,Pune,Miraj,Train,1064,9.11,116.79,Economy
7203,29,Pune,Miraj,Flight,3131,3.31,945.92,Standard
7204,29,Pune,Miraj,Own_Car,2749,7.28,377.61,Economy
7205,29,Pune,Miraj,Bike,953,9.16,104.04,Budget
7206,29,Pune,Ichalkaranji,Bus,1043,5.99,174.12,Economy
7207,29,Pune,Ichalkaranji,Train,668,8.39,79.62,Budget
7208,29,Pune,Ichalkaranji,Flight,3917,1.88,2083.51,Standard
7209,29,Pune,Ichalkaranji,Own_Car,2301,9.5,242.21,Economy
7210,29,Pune,Ichalkaranji,Bike,1736,7.98,217.54,Economy
7211,29,Pune,Hingoli,Bus,1399,7.44,188.04,Economy
7212,29,Pune,Hingoli,Train,1329,5.07,262.13,Economy
7213,29,Pune,Hingoli,Flight,5225,2.64,1979.17,Premium
7214,29,Pune,Hingoli,Own_Car,1787,8.08,221.16,Economy
7215,29,Pune,Hingoli,Bike,1612,8.06,200.0,Economy
7216,29,Pune,Washim,Bus,653,6.98,93.55,Budget
7217,29,Pune,Washim,Train,1485,5.76,257.81,Economy
7218,29,Pune,Washim,Flight,2691,3.1,868.06,Economy
7219,29,Pune,Washim,Own_Car,2817,7.31,385.36,Economy
7220,29,Pune,Washim,Bike,1589,11.33,140.25,Economy
7221,29,Pune,Malegaon,Bus,650,6.08,106.91,Budget
7222,29,Pune,Malegaon,Train,1140,9.79,116.45,Economy
7223,29,Pune,Malegaon,Flight,6699,1.08,6202.78,Premium
7224,29,Pune,Malegaon,Own_Car,3598,8.38,429.36,Standard
7225,29,Pune,Malegaon,Bike,856,7.16,119.55,Budget
7226,29,Pune,Bhusawal,Bus,486,5.05,96.24,Budget
7227,29,Pune,Bhusawal,Train,707,9.15,77.27,Budget
7228,29,Pune,Bhusawal,Flight,3927,1.74,2256.9,Standard
7229,29,Pune,Bhusawal,Own_Car,3581,8.71,411.14,Standard
7230,29,Pune,Bhusawal,Bike,1954,8.94,218.57,Economy
7231,29,Pune,Chalisgaon,Bus,850,6.09,139.57,Budget
7232,29,Pune,Chalisgaon,Train,1749,7.38,236.99,Economy
7233,29,Pune,Chalisgaon,Flight,4882,1.52,3211.84,Standard
7234,29,Pune,Chalisgaon,Own_Car,3042,7.81,389.5,Standard
7235,29,Pune,Chalisgaon,Bike,1607,6.67,240.93,Economy
7236,29,Pune,Pandharpur,Bus,1486,8.85,167.91,Economy
7237,29,Pune,Pandharpur,Train,813,9.47,85.85,Budget
7238,29,Pune,Pandharpur,Flight,6087,2.89,2106.23,Premium
7239,29,Pune,Pandharpur,Own_Car,2821,4.3,656.05,Economy
7240,29,Pune,Pandharpur,Bike,1133,10.54,107.5,Economy
7241,29,Pune,Udgir,Bus,830,9.88,84.01,Budget
7242,29,Pune,Udgir,Train,984,9.91,99.29,Budget
7243,29,Pune,Udgir,Flight,4535,1.24,3657.26,Standard
7244,29,Pune,Udgir,Own_Car,2530,5.58,453.41,Economy
7245,29,Pune,Udgir,Bike,532,6.38,83.39,Budget
7246,29,Pune,Sangamner,Bus,1456,7.35,198.1,Economy
7247,29,Pune,Sangamner,Train,1500,10.32,145.35,Economy
7248,29,Pune,Sangamner,Flight,4880,3.46,1410.4,Standard
7249,29,Pune,Sangamner,Own_Car,2163,4.09,528.85,Economy
7250,29,Pune,Sangamner,Bike,1099,6.15,178.7,Economy
7251,30,Mumbai,Mumbai,Bus,834,9.56,87.24,Budget
7252,30,Mumbai,Mumbai,Train,484,7.91,61.19,Budget
7253,30,Mumbai,Mumbai,Flight,4181,3.18,1314.78,Standard
7254,30,Mumbai,Mumbai,Own_Car,4504,5.88,765.99,Standard
7255,30,Mumbai,Mumbai,Bike,681,8.7,78.28,Budget
7256,30,Mumbai,Pune,Bus,1051,6.01,174.88,Economy
7257,30,Mumbai,Pune,Train,1007,10.14,99.31,Economy
7258,30,Mumbai,Pune,Flight,3349,2.31,1449.78,Standard
7259,30,Mumbai,Pune,Own_Car,2360,5.24,450.38,Economy
7260,30,Mumbai,Pune,Bike,1292,11.62,111.19,Economy
7261,30,Mumbai,Nagpur,Bus,1079,5.37,200.93,Economy
7262,30,Mumbai,Nagpur,Train,1694,8.28,204.59,Economy
7263,30,Mumbai,Nagpur,Flight,5512,1.66,3320.48,Premium
7264,30,Mumbai,Nagpur,Own_Car,3162,9.04,349.78,Standard
7265,30,Mumbai,Nagpur,Bike,1007,9.1,110.66,Economy
7266,30,Mumbai,Nashik,Bus,1060,5.91,179.36,Economy
7267,30,Mumbai,Nashik,Train,1452,3.67,395.64,Economy
7268,30,Mumbai,Nashik,Flight,5714,1.75,3265.14,Premium
7269,30,Mumbai,Nashik,Own_Car,2485,3.82,650.52,Economy
7270,30,Mumbai,Nashik,Bike,563,11.02,51.09,Budget
